Status,Listing Office 1 - Office Code,Price,Days On Market,Approx Sq Ft,Status Date
SOLD,1186,"$790,000 ",15,1123,6/24/19
SOLD,1623,"$2,550,000 ",4,,6/24/19
SOLD,6111,"$585,000 ",46,765,6/24/19
SOLD,1186,"$720,000 ",35,1128,6/25/19
SOLD,1598,"$495,000 ",14,654,6/25/19
SOLD,1411,"$1,900,000 ",23,,6/25/19
SOLD,1641,"$535,000 ",27,918,6/25/19
SOLD,1598,"$999,000 ",10,1398,6/26/19
SOLD,1598,"$725,000 ",82,1128,6/27/19
Under Contract,1641,"$739,000 ",22,980,6/27/19
SOLD,66,"$833,000 ",6,1300,6/27/19
SOLD,1598,"$777,000 ",83,894,6/28/19
SOLD,1186,"$440,000 ",11,685,6/28/19
SOLD,1186,"$815,000 ",19,1342,6/28/19
SOLD,1603,"$612,500 ",23,751,6/28/19
SOLD,66,"$525,000 ",20,800,6/28/19
SOLD,1186,"$1,324,000 ",22,1317,6/28/19
SOLD,1186,"$1,450,000 ",16,,6/28/19
SOLD,156,"$940,000 ",77,1547,6/28/19
SOLD,1603,"$558,000 ",14,725,6/28/19
SOLD,5845,"$373,000 ",13,473,6/28/19
SOLD,1598,"$945,000 ",8,919,6/28/19
SOLD,6036,"$835,000 ",26,1365,6/29/19
SOLD,1641,"$730,000 ",15,1004,7/1/19
SOLD,151,"$950,000 ",10,1450,7/1/19
SOLD,66,"$657,000 ",90,845,7/1/19
SOLD,1186,"$640,000 ",37,909,7/1/19
SOLD,1653,"$640,000 ",64,788,7/1/19
SOLD,1623,"$890,000 ",46,1400,7/1/19
SOLD,1623,"$669,000 ",27,1227,7/2/19
SOLD,1665,"$685,000 ",23,987,7/2/19
SOLD,1623,"$535,000 ",112,872,7/2/19
SOLD,1641,"$680,000 ",15,1114,7/3/19
SOLD,1598,"$517,500 ",35,,7/3/19
SOLD,1739,"$525,000 ",2,770,7/3/19
SOLD,1623,"$2,075,000 ",89,3565,7/3/19
SOLD,6199,"$719,000 ",39,1137,7/3/19
SOLD,1481,"$587,000 ",27,1047,7/5/19
SOLD,1597,"$366,000 ",29,610,7/6/19
SOLD,5692,"$675,000 ",65,803,7/7/19
SOLD,1703,"$733,000 ",13,1227,7/8/19
SOLD,1603,"$729,000 ",9,1073,7/8/19
SOLD,5417,"$1,686,000 ",23,1619,7/8/19
SOLD,1635,"$735,000 ",77,1189,7/8/19
SOLD,1603,"$799,000 ",5,1051,7/8/19
SOLD,1186,"$1,860,000 ",34,2679,7/8/19
SOLD,1603,"$649,000 ",8,900,7/8/19
SOLD,1186,"$535,000 ",14,812,7/8/19
SOLD,1703,"$1,450,000 ",19,1437,7/8/19
SOLD,1641,"$1,375,000 ",83,,7/8/19
SOLD,1623,"$445,000 ",54,657,7/8/19
SOLD,1603,"$825,000 ",8,1300,7/8/19
SOLD,156,"$1,195,000 ",0,1387,7/9/19
SOLD,1684,"$580,000 ",84,1066,7/9/19
SOLD,1623,"$378,000 ",17,456,7/9/19
SOLD,64,"$525,000 ",27,763,7/9/19
ACTIVE,156,"$1,195,000 ",334,1387,7/9/19
SOLD,298,"$1,600,000 ",24,,7/9/19
SOLD,1623,"$455,000 ",25,545,7/10/19
SOLD,66,"$1,395,000 ",8,1510,7/10/19
ACTIVE,6078,"$1,999,900 ",195,,7/10/19
SOLD,1603,"$1,097,000 ",0,1278,7/10/19
SOLD,1641,"$328,000 ",107,585,7/11/19
SOLD,1186,"$500,000 ",27,615,7/11/19
SOLD,1703,"$1,180,000 ",21,1266,7/11/19
SOLD,5845,"$730,000 ",27,1175,7/12/19
SOLD,1598,"$1,665,000 ",34,,7/12/19
SOLD,298,"$749,000 ",38,1207,7/12/19
SOLD,64,"$335,000 ",112,597,7/13/19
SOLD,1186,"$430,000 ",23,648,7/15/19
SOLD,1186,"$925,000 ",44,1276,7/15/19
SOLD,1598,"$1,375,000 ",17,1680,7/15/19
SOLD,5845,"$490,000 ",16,644,7/15/19
SOLD,298,"$545,000 ",6,850,7/15/19
SOLD,151,"$1,625,000 ",87,,7/16/19
SOLD,1568,"$770,000 ",36,1270,7/16/19
SOLD,6078,"$695,000 ",49,960,7/16/19
SOLD,1623,"$599,000 ",47,727,7/16/19
SOLD,1598,"$1,080,000 ",35,1418,7/17/19
SOLD,5845,"$2,000,000 ",7,,7/17/19
SOLD,1623,"$435,000 ",14,675,7/18/19
SOLD,151,"$670,000 ",26,1241,7/18/19
SOLD,1623,"$495,000 ",26,1007,7/19/19
SOLD,1598,"$840,000 ",14,1080,7/19/19
SOLD,1641,"$625,000 ",13,803,7/19/19
SOLD,156,"$1,275,000 ",3,1545,7/19/19
SOLD,5692,"$1,175,000 ",19,1302,7/19/19
SOLD,5845,"$529,000 ",13,726,7/22/19
SOLD,6078,"$732,750 ",18,1092,7/22/19
SOLD,1603,"$789,500 ",53,1315,7/22/19
SOLD,156,"$1,240,000 ",49,1685,7/22/19
SOLD,1623,"$495,000 ",38,680,7/23/19
SOLD,6199,"$690,000 ",47,1076,7/23/19
SOLD,1603,"$800,000 ",30,1120,7/23/19
SOLD,1603,"$347,500 ",39,522,7/23/19
SOLD,156,"$1,765,000 ",24,1990,7/23/19
SOLD,5678,"$667,000 ",119,1010,7/23/19
SOLD,1650,"$453,000 ",15,600,7/24/19
SOLD,156,"$1,157,500 ",176,1511,7/24/19
SOLD,1623,"$952,000 ",20,1320,7/24/19
SOLD,5715,"$675,000 ",9,1012,7/24/19
SOLD,6078,"$695,000 ",22,1159,7/25/19
SOLD,1568,"$469,000 ",11,720,7/25/19
SOLD,1598,"$815,000 ",132,1072,7/25/19
SOLD,1639,"$540,000 ",18,855,7/26/19
SOLD,1598,"$1,125,000 ",6,1293,7/26/19
SOLD,1651,"$775,000 ",9,1163,7/26/19
DABO,5830,"$1,200,000 ",36,,7/27/19
SOLD,1604,"$909,000 ",0,1405,7/27/19
SOLD,5845,"$810,000 ",10,1348,7/29/19
SOLD,1623,"$700,000 ",95,827,7/29/19
SOLD,6078,"$590,000 ",65,735,7/29/19
SOLD,6078,"$620,000 ",2,930,7/29/19
ACTIVE,1623,"$699,900 ",176,1180,7/30/19
SOLD,1186,"$1,100,000 ",38,,7/30/19
ACTIVE,5830,"$410,000 ",175,,7/30/19
SOLD,1598,"$753,000 ",34,1350,7/30/19
SOLD,1623,"$1,365,000 ",32,1504,7/30/19
SOLD,1623,"$805,000 ",12,790,7/31/19
SOLD,1598,"$1,920,000 ",100,2346,7/31/19
SOLD,156,"$1,795,000 ",4,1945,7/31/19
SOLD,156,"$1,230,000 ",106,1563,7/31/19
SOLD,1411,"$659,000 ",7,1146,7/31/19
SOLD,1568,"$970,000 ",114,1215,7/31/19
SOLD,156,"$1,570,000 ",107,1725,8/1/19
SOLD,1653,"$1,700,000 ",34,,8/1/19
SOLD,1623,"$799,000 ",27,1151,8/1/19
SOLD,1623,"$850,000 ",8,1290,8/1/19
SOLD,1641,"$1,550,000 ",55,,8/1/19
ACTIVE,1600,"$1,395,000 ",173,,8/1/19
SOLD,1641,"$865,000 ",9,1291,8/1/19
SOLD,5845,"$445,000 ",31,628,8/1/19
SOLD,1598,"$2,025,000 ",163,2597,8/2/19
SOLD,1186,"$515,000 ",22,619,8/2/19
SOLD,1598,"$425,000 ",19,600,8/2/19
ACTIVE,5095,"$2,295,000 ",172,,8/2/19
SOLD,1419,"$879,000 ",13,1392,8/3/19
SOLD,298,"$525,000 ",13,735,8/5/19
SOLD,6174,"$1,225,000 ",40,1628,8/5/19
SOLD,6078,"$695,000 ",51,960,8/6/19
SOLD,66,"$985,000 ",6,1640,8/6/19
SOLD,1641,"$449,900 ",0,660,8/6/19
SOLD,1186,"$410,000 ",24,578,8/6/19
SOLD,1603,"$715,000 ",131,1006,8/6/19
SOLD,6078,"$555,000 ",36,920,8/6/19
SOLD,6078,"$789,000 ",12,1315,8/6/19
SOLD,6095,"$600,000 ",36,822,8/7/19
SOLD,5417,"$700,000 ",67,772,8/7/19
SOLD,1623,"$460,000 ",15,670,8/7/19
SOLD,6217,"$565,000 ",0,1139,8/7/19
SOLD,1294,"$580,000 ",6,803,8/7/19
SOLD,298,"$1,850,000 ",8,2297,8/8/19
SOLD,1603,"$532,000 ",35,1098,8/8/19
SOLD,5745,"$465,000 ",27,590,8/8/19
SOLD,156,"$659,000 ",19,900,8/8/19
SOLD,5947,"$1,262,500 ",21,1927,8/9/19
SOLD,6078,"$750,000 ",21,1268,8/9/19
SOLD,1653,"$690,000 ",31,1005,8/10/19
SOLD,1608,"$1,094,000 ",19,1963,8/12/19
SOLD,5464,"$825,000 ",43,1281,8/12/19
SOLD,156,"$750,000 ",9,1343,8/12/19
SOLD,121,"$810,000 ",10,1550,8/14/19
SOLD,1411,"$1,912,500 ",4,,8/15/19
SOLD,156,"$1,795,000 ",0,1945,8/15/19
SOLD,64,"$1,698,000 ",9,,8/15/19
SOLD,1603,"$1,675,000 ",8,1749,8/15/19
SOLD,1598,"$1,322,000 ",64,1505,8/15/19
SOLD,1598,"$999,999 ",19,,8/15/19
SOLD,1606,"$1,400,000 ",1,1990,8/16/19
SOLD,5678,"$999,000 ",2,1204,8/16/19
SOLD,1411,"$975,000 ",34,,8/16/19
SOLD,298,"$715,000 ",55,1001,8/17/19
SOLD,1623,"$640,000 ",10,1102,8/19/19
SOLD,1641,"$639,000 ",14,1004,8/19/19
SOLD,6078,"$699,900 ",6,1031,8/19/19
SOLD,1623,"$490,000 ",7,725,8/19/19
SOLD,156,"$1,285,000 ",21,1495,8/20/19
SOLD,1603,"$480,000 ",24,718,8/20/19
SOLD,1605,"$640,000 ",14,1065,8/20/19
SOLD,6078,"$490,000 ",62,790,8/21/19
SOLD,1603,"$735,000 ",60,1193,8/21/19
SOLD,1186,"$635,000 ",28,753,8/21/19
SOLD,5920,"$405,000 ",81,620,8/21/19
SOLD,64,"$325,000 ",11,585,8/21/19
SOLD,1623,"$525,000 ",34,900,8/21/19
SOLD,6228,"$1,300,000 ",116,,8/21/19
SOLD,1654,"$470,000 ",58,,8/21/19
SOLD,1598,"$1,330,000 ",42,1573,8/22/19
SOLD,298,"$585,000 ",20,886,8/22/19
SOLD,5869,"$590,000 ",78,829,8/23/19
SOLD,1635,"$950,000 ",33,1185,8/23/19
SOLD,6232,"$790,000 ",31,1304,8/25/19
SOLD,1623,"$1,630,000 ",30,,8/26/19
SOLD,1186,"$1,775,000 ",29,2145,8/26/19
SOLD,6078,"$699,000 ",33,1326,8/26/19
SOLD,5047,"$630,000 ",67,835,8/26/19
SOLD,1186,"$625,000 ",20,878,8/26/19
SOLD,64,"$2,029,000 ",91,1596,8/27/19
SOLD,156,"$1,120,000 ",7,1807,8/27/19
SOLD,64,"$880,000 ",58,1331,8/27/19
SOLD,156,"$3,150,000 ",110,3900,8/27/19
SOLD,1608,"$635,000 ",14,901,8/27/19
SOLD,1186,"$675,000 ",7,1022,8/27/19
SOLD,66,"$1,365,000 ",46,1510,8/27/19
SOLD,1623,"$545,000 ",41,847,8/27/19
ACTIVE,1641,"$679,999 ",147,1128,8/27/19
ACTIVE,1623,"$579,000 ",164,735,8/28/19
SOLD,1623,"$1,068,000 ",51,1276,8/28/19
SOLD,151,"$386,000 ",49,613,8/28/19
SOLD,1654,"$815,000 ",11,1228,8/28/19
SOLD,151,"$585,000 ",23,740,8/28/19
SOLD,1641,"$432,000 ",72,658,8/29/19
SOLD,1186,"$415,000 ",19,550,8/29/19
SOLD,1626,"$930,000 ",32,1286,8/30/19
SOLD,1598,"$800,000 ",38,1072,8/30/19
SOLD,151,"$685,000 ",43,1132,8/30/19
SOLD,5845,"$2,900,000 ",4,,9/3/19
SOLD,1603,"$830,000 ",45,1480,9/3/19
SOLD,1623,"$610,000 ",10,791,9/3/19
SOLD,1635,"$435,000 ",41,701,9/4/19
SOLD,1186,"$757,000 ",38,1222,9/5/19
ACTIVE,1623,"$875,000 ",138,1478,9/5/19
SOLD,1598,"$640,000 ",27,1019,9/6/19
SOLD,66,"$405,000 ",14,592,9/6/19
SOLD,5911,"$760,000 ",51,1388,9/7/19
SOLD,1186,"$569,000 ",73,610,9/9/19
SOLD,1598,"$455,000 ",27,675,9/9/19
SOLD,6078,"$600,000 ",36,735,9/9/19
SOLD,1641,"$350,000 ",87,490,9/10/19
SOLD,6111,"$690,000 ",23,1064,9/10/19
SOLD,1654,"$556,000 ",35,1025,9/10/19
SOLD,6243,"$839,000 ",153,1102,9/10/19
SOLD,151,"$725,000 ",42,1166,9/10/19
SOLD,1603,"$1,400,000 ",33,2117,9/11/19
SOLD,1623,"$710,000 ",19,1030,9/11/19
Under Contract,1624,"$1,500,000 ",296,,9/11/19
SOLD,1186,"$994,500 ",35,1320,9/11/19
SOLD,5954,"$850,000 ",60,1298,9/11/19
ACTIVE,1186,"$1,428,080 ",131,1948,9/12/19
SOLD,156,"$1,275,000 ",168,1495,9/12/19
SOLD,1635,"$855,000 ",93,1384,9/12/19
ACTIVE,1186,"$1,408,000 ",131,1928,9/12/19
ACTIVE,5691,"$785,000 ",131,892,9/12/19
SOLD,1653,"$425,000 ",34,572,9/13/19
SOLD,1656,"$1,060,000 ",25,1474,9/14/19
SOLD,1598,"$987,000 ",66,1452,9/15/19
SOLD,1641,"$670,000 ",60,1190,9/16/19
SOLD,1641,"$772,000 ",35,1298,9/16/19
SOLD,156,"$585,000 ",48,880,9/16/19
SOLD,156,"$1,962,500 ",0,2051,9/16/19
SOLD,5845,"$879,000 ",134,1164,9/16/19
SOLD,5678,"$805,000 ",15,1330,9/16/19
SOLD,1623,"$300,000 ",41,484,9/16/19
SOLD,1641,"$765,000 ",6,1164,9/16/19
SOLD,6190,"$1,290,000 ",101,1285,9/17/19
ACTIVE,5900,"$545,000 ",125,724,9/18/19
SOLD,6306,"$1,795,000 ",57,,9/18/19
SOLD,1603,"$710,000 ",9,955,9/18/19
SOLD,1623,"$655,000 ",40,1151,9/19/19
SOLD,6111,"$690,000 ",8,1064,9/19/19
SOLD,5900,"$1,210,000 ",89,1170,9/19/19
SOLD,298,"$849,000 ",76,1269,9/19/19
ACTIVE,5845,"$1,230,000 ",123,2002,9/20/19
SOLD,1623,"$804,000 ",27,1315,9/20/19
SOLD,1186,"$1,135,000 ",20,1725,9/20/19
ACTIVE,5845,"$1,230,000 ",123,,9/20/19
SOLD,5518,"$749,000 ",5,1175,9/21/19
SOLD,1598,"$1,630,000 ",11,,9/23/19
SOLD,298,"$450,000 ",71,,9/23/19
SOLD,1650,"$834,500 ",7,1148,9/23/19
SOLD,1656,"$975,000 ",84,1578,9/23/19
SOLD,1623,"$1,330,000 ",35,1570,9/23/19
SOLD,298,"$755,000 ",66,1412,9/23/19
SOLD,1641,"$825,000 ",8,1100,9/24/19
ACTIVE,1623,"$1,699,000 ",119,2973,9/24/19
SOLD,6078,"$420,000 ",22,700,9/24/19
SOLD,5845,"$675,000 ",108,754,9/24/19
ACTIVE,6099,"$2,350,000 ",119,,9/24/19
ACTIVE,1419,"$2,117,600 ",118,,9/25/19
ACTIVE,1419,"$2,117,600 ",118,,9/25/19
SOLD,1603,"$593,000 ",18,900,9/25/19
SOLD,1603,"$769,950 ",15,1101,9/26/19
ACTIVE,1623,"$2,197,000 ",117,,9/26/19
SOLD,5845,"$1,451,000 ",16,,9/26/19
ACTIVE,1686,"$1,099,000 ",117,1414,9/26/19
SOLD,1641,"$589,000 ",15,974,9/27/19
SOLD,1603,"$599,000 ",30,940,9/27/19
ACTIVE,1598,"$565,000 ",116,701,9/27/19
SOLD,1603,"$987,000 ",17,1258,9/27/19
ACTIVE,5836,"$419,000 ",115,600,9/28/19
SOLD,4,"$783,000 ",43,1310,9/28/19
ACTIVE,298,"$549,000 ",115,703,9/28/19
SOLD,156,"$2,150,000 ",11,3358,9/28/19
SOLD,1598,"$1,100,000 ",38,,9/30/19
SOLD,1603,"$460,000 ",53,776,9/30/19
SOLD,1598,"$660,000 ",15,,9/30/19
SOLD,1606,"$1,230,000 ",125,1613,9/30/19
ACTIVE,1606,"$1,449,000 ",112,1990,10/1/19
SOLD,6199,"$1,400,000 ",100,,10/1/19
SOLD,298,"$615,000 ",32,766,10/1/19
SOLD,1598,"$2,575,000 ",154,2703,10/1/19
DABO,1186,"$961,300 ",11,1299,10/2/19
SOLD,1186,"$645,000 ",57,1310,10/2/19
SOLD,1474,"$1,460,000 ",227,1626,10/2/19
ACTIVE,1598,"$710,000 ",111,772,10/2/19
ACTIVE,1186,"$399,000 ",110,561,10/3/19
SOLD,64,"$766,000 ",44,828,10/3/19
SOLD,1603,"$685,000 ",59,920,10/3/19
SOLD,6078,"$665,000 ",25,1201,10/3/19
SOLD,1603,"$557,500 ",91,700,10/3/19
SOLD,1561,"$685,000 ",19,832,10/3/19
ACTIVE,6078,"$550,000 ",109,735,10/4/19
SOLD,1186,"$893,817 ",13,1129,10/4/19
ACTIVE,1468,"$899,000 ",0,1245,10/5/19
SOLD,1623,"$355,000 ",29,537,10/5/19
SOLD,1623,"$365,000 ",32,,10/5/19
SOLD,1623,"$580,000 ",45,900,10/7/19
ACTIVE,1623,"$799,000 ",106,1372,10/7/19
SOLD,1603,"$835,000 ",11,1307,10/8/19
SOLD,5925,"$799,000 ",20,1415,10/9/19
Under Contract,298,"$430,000 ",15,836,10/9/19
SOLD,1603,"$899,000 ",8,1390,10/9/19
SOLD,1186,"$975,000 ",20,1368,10/9/19
SOLD,1623,"$1,365,000 ",112,1600,10/10/19
SOLD,5845,"$1,950,000 ",154,3028,10/10/19
SOLD,298,"$1,729,000 ",96,,10/10/19
SOLD,1186,"$1,810,000 ",48,1939,10/11/19
SOLD,6078,"$715,000 ",7,1017,10/11/19
SOLD,1601,"$417,500 ",63,550,10/11/19
ACTIVE,1603,"$875,000 ",102,1296,10/11/19
SOLD,1623,"$754,000 ",110,1201,10/14/19
SOLD,1186,"$699,000 ",11,928,10/15/19
SOLD,1650,"$1,300,000 ",25,1584,10/15/19
SOLD,1623,"$780,000 ",33,1143,10/15/19
SOLD,1603,"$485,000 ",50,615,10/16/19
SOLD,6078,"$725,000 ",97,1324,10/16/19
SOLD,1598,"$468,000 ",10,761,10/16/19
SOLD,1603,"$541,000 ",26,810,10/16/19
SOLD,1623,"$1,610,000 ",35,,10/16/19
SOLD,1654,"$405,000 ",22,,10/16/19
ACTIVE,1623,"$414,000 ",97,600,10/16/19
SOLD,1598,"$475,000 ",8,800,10/17/19
SOLD,1601,"$610,000 ",19,950,10/17/19
ACTIVE,1186,"$1,450,000 ",96,1555,10/17/19
ACTIVE,5745,"$499,999 ",96,587,10/17/19
SOLD,1186,"$380,000 ",9,560,10/18/19
ACTIVE,1598,"$991,440 ",95,1296,10/18/19
SOLD,1623,"$539,000 ",8,794,10/18/19
SOLD,6078,"$680,222 ",43,854,10/18/19
ACTIVE,1598,"$1,052,580 ",95,1324,10/18/19
SOLD,1623,"$810,000 ",9,1260,10/18/19
ACTIVE,1598,"$997,920 ",95,1296,10/18/19
SOLD,1623,"$1,550,000 ",51,2290,10/18/19
ACTIVE,5417,"$785,000 ",94,786,10/19/19
SOLD,64,"$520,000 ",97,824,10/20/19
SOLD,1606,"$1,230,000 ",24,1613,10/21/19
SOLD,1654,"$665,000 ",77,1261,10/21/19
ACTIVE,5417,"$1,445,000 ",92,1382,10/21/19
SOLD,5678,"$485,000 ",35,713,10/22/19
ACTIVE,1641,"$1,459,000 ",90,,10/23/19
SOLD,6078,"$620,000 ",71,925,10/23/19
ACTIVE,1186,"$1,446,000 ",90,1800,10/23/19
ACTIVE,5858,"$1,025,000 ",90,1366,10/23/19
ACTIVE,298,"$559,000 ",89,735,10/24/19
SOLD,1606,"$962,000 ",19,1436,10/24/19
SOLD,1598,"$719,000 ",16,1078,10/24/19
SOLD,1653,"$1,059,000 ",15,1282,10/24/19
SOLD,1623,"$361,000 ",37,648,10/24/19
SOLD,1656,"$815,000 ",37,1062,10/25/19
SOLD,5634,"$350,000 ",111,560,10/25/19
ACTIVE,1623,"$875,000 ",88,1478,10/25/19
SOLD,156,"$1,825,000 ",97,2325,10/26/19
SOLD,1606,"$1,590,000 ",136,2235,10/28/19
ACTIVE,1686,"$3,500,000 ",85,,10/29/19
ACTIVE,6271,"$1,650,000 ",84,,10/29/19
ACTIVE,1186,"$1,100,000 ",84,1440,10/29/19
SOLD,1603,"$1,075,000 ",119,1597,10/30/19
SOLD,1623,"$479,000 ",8,750,10/30/19
ACTIVE,1186,"$1,299,000 ",82,2282,10/31/19
SOLD,1623,"$1,570,000 ",101,,10/31/19
SOLD,1603,"$499,000 ",14,825,10/31/19
SOLD,5845,"$1,405,000 ",113,1665,10/31/19
SOLD,5845,"$879,000 ",119,1500,11/1/19
SOLD,6066,"$830,000 ",10,1120,11/1/19
SOLD,1598,"$615,000 ",29,1060,11/1/19
SOLD,1598,"$510,000 ",22,750,11/1/19
SOLD,156,"$750,000 ",34,1094,11/1/19
SOLD,66,"$980,000 ",5,1200,11/1/19
SOLD,298,"$850,900 ",7,1392,11/1/19
SOLD,121,"$669,000 ",117,1100,11/1/19
ACTIVE,1641,"$1,299,000 ",81,1233,11/1/19
SOLD,1623,"$510,000 ",2,675,11/1/19
SOLD,1623,"$1,750,000 ",99,3050,11/2/19
SOLD,1603,"$700,000 ",10,861,11/4/19
ACTIVE,1623,"$850,000 ",78,1242,11/4/19
ACTIVE,156,"$579,000 ",78,727,11/4/19
SOLD,6058,"$508,000 ",40,850,11/4/19
SOLD,1186,"$491,000 ",61,800,11/4/19
SOLD,1411,"$760,000 ",5,930,11/4/19
SOLD,1603,"$840,000 ",51,1400,11/5/19
Under Contract,1623,"$2,695,000 ",141,,11/5/19
SOLD,6078,"$405,000 ",80,644,11/6/19
SOLD,6078,"$500,000 ",3,865,11/6/19
Under Contract,1568,"$419,000 ",35,624,11/6/19
SOLD,1623,"$686,000 ",81,1336,11/6/19
SOLD,1623,"$836,000 ",21,1141,11/6/19
SOLD,1623,"$560,000 ",10,718,11/7/19
SOLD,1186,"$755,000 ",33,894,11/7/19
SOLD,1598,"$1,800,000 ",0,,11/7/19
SOLD,6078,"$550,000 ",29,735,11/8/19
SOLD,1622,"$792,000 ",16,1065,11/8/19
SOLD,150,"$885,000 ",77,1444,11/8/19
SOLD,1186,"$799,000 ",14,975,11/8/19
SOLD,64,"$825,000 ",30,,11/8/19
SOLD,1641,"$2,075,000 ",105,2516,11/8/19
ACTIVE,1411,"$759,000 ",74,1159,11/9/19
Under Contract,1623,"$399,000 ",40,785,11/12/19
SOLD,6058,"$485,000 ",12,665,11/12/19
ACTIVE,1665,"$789,900 ",70,1625,11/12/19
SOLD,298,"$636,000 ",7,,11/12/19
ACTIVE,1603,"$3,200,000 ",70,3600,11/12/19
SOLD,1653,"$715,000 ",16,1045,11/12/19
SOLD,6078,"$355,000 ",49,530,11/13/19
SOLD,1641,"$1,860,000 ",78,1973,11/13/19
DABO,1603,"$680,000 ",33,,11/13/19
ACTIVE,5995,"$1,495,000 ",69,,11/14/19
SOLD,156,"$565,000 ",8,705,11/14/19
Under Contract,1603,"$2,250,000 ",63,,11/14/19
SOLD,1603,"$681,379 ",8,1140,11/14/19
ACTIVE,1568,"$1,350,000 ",68,1565,11/14/19
SOLD,1598,"$780,000 ",0,1330,11/15/19
ACTIVE,1603,"$525,000 ",67,775,11/15/19
SOLD,5845,"$915,000 ",87,1734,11/15/19
ACTIVE,5244,"$1,899,000 ",67,,11/15/19
SOLD,5759,"$830,000 ",15,1101,11/15/19
DABO,1186,"$1,461,000 ",23,1795,11/15/19
SOLD,1419,"$500,000 ",31,829,11/16/19
SOLD,1623,"$510,000 ",13,700,11/17/19
ACTIVE,150,"$599,000 ",64,1000,11/18/19
SOLD,1623,"$699,999 ",78,1225,11/18/19
Under Contract,298,"$995,000 ",2,,11/18/19
SOLD,5845,"$880,000 ",5,1338,11/18/19
ACTIVE,1653,"$499,000 ",64,770,11/18/19
Under Contract,1623,"$568,000 ",8,812,11/18/19
SOLD,6078,"$665,000 ",19,1015,11/18/19
SOLD,1623,"$1,565,000 ",7,,11/18/19
ACTIVE,1623,"$1,450,000 ",63,1565,11/19/19
Under Contract,1294,"$364,900 ",126,537,11/19/19
Under Contract,1623,"$1,299,000 ",62,1717,11/19/19
ACTIVE,1673,"$475,000 ",62,660,11/19/19
SOLD,1683,"$500,000 ",21,790,11/20/19
SOLD,1653,"$663,000 ",77,1006,11/20/19
ACTIVE,1411,"$519,000 ",62,738,11/20/19
Under Contract,1568,"$1,199,999 ",57,1302,11/20/19
Under Contract,5276,"$354,900 ",93,524,11/20/19
Under Contract,6199,"$699,000 ",71,,11/21/19
SOLD,1186,"$539,000 ",21,825,11/21/19
SOLD,6078,"$900,000 ",24,1387,11/21/19
Under Contract,1186,"$449,000 ",66,647,11/21/19
Under Contract,1603,"$650,000 ",14,866,11/21/19
ACTIVE,1598,"$599,900 ",61,1147,11/21/19
SOLD,1419,"$1,587,500 ",8,2581,11/22/19
Under Contract,1606,"$645,000 ",38,858,11/22/19
SOLD,1603,"$600,000 ",39,872,11/22/19
Under Contract,156,"$2,085,000 ",46,2681,11/22/19
SOLD,6111,"$775,000 ",20,1200,11/22/19
SOLD,83,"$637,500 ",46,904,11/23/19
ACTIVE,5251,"$1,350,000 ",98,,11/23/19
SOLD,64,"$765,000 ",33,1058,11/23/19
Under Contract,5900,"$849,995 ",18,1179,11/23/19
SOLD,1603,"$415,000 ",24,575,11/24/19
ACTIVE,1624,"$1,450,000 ",57,1591,11/25/19
SOLD,1186,"$550,000 ",15,812,11/25/19
SOLD,6078,"$385,000 ",9,486,11/25/19
SOLD,6078,"$1,240,000 ",58,1285,11/25/19
SOLD,1411,"$541,000 ",18,739,11/25/19
Under Contract,1739,"$800,000 ",25,1201,11/25/19
ACTIVE,1624,"$1,450,000 ",57,1591,11/25/19
ACTIVE,1598,"$1,650,000 ",57,1675,11/25/19
ACTIVE,1624,"$1,475,000 ",56,,11/26/19
DABO,1603,"$599,900 ",6,712,11/26/19
Under Contract,1598,"$900,000 ",9,1529,11/26/19
SOLD,1603,"$1,300,000 ",81,2117,11/26/19
SOLD,1603,"$625,000 ",7,900,11/26/19
SOLD,156,"$1,837,500 ",130,1950,11/26/19
Under Contract,6078,"$734,900 ",20,1172,11/26/19
Under Contract,1186,"$775,000 ",8,1268,11/26/19
SOLD,1603,"$270,000 ",71,,11/26/19
SOLD,64,"$850,000 ",55,1412,11/26/19
SOLD,6078,"$730,000 ",134,1050,11/26/19
SOLD,1641,"$1,060,000 ",75,2372,11/27/19
ACTIVE,1186,"$1,190,000 ",53,1365,11/29/19
SOLD,1603,"$400,000 ",28,550,11/29/19
SOLD,5745,"$717,000 ",30,1050,11/29/19
Under Contract,6347,"$799,000 ",24,1204,11/29/19
SOLD,1457,"$480,000 ",108,788,11/30/19
ACTIVE,1186,"$329,000 ",51,486,12/1/19
Under Contract,1654,"$489,000 ",45,,12/1/19
SOLD,1411,"$540,000 ",28,757,12/2/19
ACTIVE,1639,"$499,000 ",50,1104,12/2/19
SOLD,1603,"$665,000 ",9,1201,12/2/19
ACTIVE,1186,"$2,590,000 ",50,1978,12/2/19
Under Contract,66,"$1,799,000 ",30,2215,12/2/19
SOLD,1603,"$860,000 ",4,1245,12/2/19
SOLD,1186,"$625,000 ",13,768,12/3/19
SOLD,1623,"$437,000 ",10,701,12/3/19
SOLD,1598,"$850,000 ",0,1165,12/3/19
Under Contract,66,"$565,000 ",7,735,12/3/19
ACTIVE,1598,"$1,450,000 ",50,1497,12/3/19
SOLD,1603,"$385,000 ",19,747,12/3/19
ACTIVE,156,"$875,000 ",49,1199,12/3/19
SOLD,66,"$440,000 ",79,746,12/3/19
SOLD,64,"$505,000 ",27,657,12/3/19
ACTIVE,156,"$875,000 ",49,1199,12/3/19
